Record ID,MAGPID,MAGAID
5458,2098317989.0,2121802853.0
5458,2098317989.0,2124008661.0
5458,2098317989.0,2139901356.0
5458,2098317989.0,2145071667.0
5458,2098317989.0,2158405096.0
5458,2098317989.0,2168035004.0
5458,2098317989.0,2168943848.0
5458,2098317989.0,2181734975.0
5458,2098317989.0,2775953714.0
5458,2098317989.0,2922926553.0
5458,2098317989.0,2939397565.0
1641,2089643178.0,2013723985.0
1641,2089643178.0,2119206145.0
1641,2089643178.0,2166602670.0
1641,2089643178.0,2242057132.0
1641,2089643178.0,2329478826.0
5114,3124909404.0,301106008.0
5114,3124909404.0,2126608168.0
5114,3124909404.0,2160826997.0
3655,2113629984.0,108992500.0
3655,2113629984.0,1616872588.0
3655,2113629984.0,1981779873.0
3655,2113629984.0,2060556849.0
3655,2113629984.0,2084671427.0
3655,2113629984.0,2106367313.0
3655,2113629984.0,2132292717.0
3655,2113629984.0,2133684949.0
3655,2113629984.0,2141498300.0
3655,2113629984.0,2143234528.0
3655,2113629984.0,2339775489.0
3655,2113629984.0,2460907806.0
3655,2113629984.0,2518556944.0
3655,2113629984.0,2583076139.0
3655,2113629984.0,2980234719.0
3655,2113629984.0,3019981921.0
3655,2113629984.0,3161371657.0
1374,2132078442.0,1901355695.0
1374,2132078442.0,1961523283.0
1374,2132078442.0,2044021501.0
1374,2132078442.0,2113910658.0
1374,2132078442.0,2149472920.0
1374,2132078442.0,2192373344.0
1374,2132078442.0,2338097794.0
1374,2132078442.0,2654069041.0
1637,2153738985.0,1901355695.0
1637,2153738985.0,1961523283.0
1637,2153738985.0,1972424356.0
1637,2153738985.0,2044021501.0
1637,2153738985.0,2113910658.0
1637,2153738985.0,2149472920.0
1637,2153738985.0,2150330652.0
1637,2153738985.0,2192373344.0
1637,2153738985.0,2338097794.0
1667,2108709323.0,1961523283.0
1667,2108709323.0,2044021501.0
1667,2108709323.0,2107697437.0
1667,2108709323.0,2113910658.0
1667,2108709323.0,2122581447.0
1667,2108709323.0,2192373344.0
1667,2108709323.0,2338097794.0
22366,2161509450.0,2577276262.0
17704,2434532413.0,2743497261.0
5417,1970527132.0,2106230709.0
5417,1970527132.0,2122150139.0
5417,1970527132.0,2152762344.0
5417,1970527132.0,2504598646.0
597,2170192989.0,2105950370.0
597,2170192989.0,2127196856.0
597,2170192989.0,2155909891.0
597,2170192989.0,2701202783.0
597,2170192989.0,2711860287.0
1914,1975432008.0,2136157918.0
1914,1975432008.0,2140311246.0
19485,1835679427.0,2078281976.0
19485,1835679427.0,2106749118.0
19485,1835679427.0,2117460638.0
19485,1835679427.0,2155642742.0
19485,1835679427.0,2162745007.0
19485,1835679427.0,2792920773.0
4280,2004890600.0,218017602.0
4280,2004890600.0,1868826268.0
4280,2004890600.0,1921314911.0
4280,2004890600.0,2294570289.0
4280,2004890600.0,2503740217.0
4280,2004890600.0,2642936361.0
4281,1996112956.0,2110019132.0
4281,1996112956.0,2130980505.0
4281,1996112956.0,2152194976.0
4281,1996112956.0,2200001470.0
4281,1996112956.0,2304687311.0
4281,1996112956.0,2309076235.0
4281,1996112956.0,2636250498.0
4281,1996112956.0,3037391099.0
22209,2097653414.0,2256078025.0
22209,2097653414.0,2427438564.0
22209,2097653414.0,2434878954.0
22209,2097653414.0,2491986173.0
22209,2097653414.0,2693721425.0
3664,1976923103.0,2645527512.0
3664,1976923103.0,2987789011.0
5760,2008905501.0,92830686.0
2242,2072526926.0,2686015683.0
2242,2072526926.0,2924673733.0
2242,2072526926.0,2966844624.0
2242,2072526926.0,3016667737.0
2242,2072526926.0,3069744276.0
18185,1984487639.0,2132049959.0
18185,1984487639.0,2143828970.0
18185,1984487639.0,2146929825.0
18185,1984487639.0,2158236036.0
18185,1984487639.0,2283755975.0
18185,1984487639.0,2633642106.0
18185,1984487639.0,2710110239.0
4193,2416755311.0,2125847664.0
4193,2416755311.0,2310047394.0
4193,2416755311.0,2749030691.0
19484,2200780965.0,1980696215.0
19484,2200780965.0,2142812192.0
19484,2200780965.0,2208573920.0
19484,2200780965.0,2335515150.0
19484,2200780965.0,2590052374.0
1784,2947369473.0,289659955.0
1784,2947369473.0,2068553384.0
1784,2947369473.0,2140584376.0
1784,2947369473.0,2164180925.0
1784,2947369473.0,2780918749.0
1784,2947369473.0,2894460216.0
1784,2947369473.0,3056769880.0
18184,2064583497.0,2125455079.0
18184,2064583497.0,2559374945.0
6254,2329907738.0,1973297290.0
6254,2329907738.0,2160684657.0
6254,2329907738.0,2320568887.0
2766,2053995473.0,1887540001.0
18798,2028375193.0,2101653964.0
18798,2028375193.0,2112253359.0
18798,2028375193.0,2158339156.0
17107,2395833315.0,2032590278.0
17107,2395833315.0,2047709542.0
17107,2395833315.0,2162290824.0
17107,2395833315.0,2646944486.0
3808,2149135778.0,1988458195.0
3808,2149135778.0,2101885928.0
3808,2149135778.0,2114973477.0
3808,2149135778.0,2132430540.0
3808,2149135778.0,2136301271.0
3808,2149135778.0,2145477327.0
3808,2149135778.0,2165770592.0
3808,2149135778.0,2175181106.0
3808,2149135778.0,2193205902.0
3808,2149135778.0,2195949326.0
3808,2149135778.0,2491548067.0
3808,2149135778.0,3125225754.0
18226,2091824104.0,2123511914.0
18226,2091824104.0,2279004529.0
4764,2068043487.0,1245864228.0
4764,2068043487.0,1984888166.0
4764,2068043487.0,2105706468.0
4764,2068043487.0,2486926855.0
5706,1889780303.0,660389854.0
183,2018706267.0,2100110385.0
183,2018706267.0,2131483296.0
183,2018706267.0,2711810184.0
15638,1969819112.0,2101060105.0
15638,1969819112.0,2103983786.0
15638,1969819112.0,2191533507.0
15638,1969819112.0,2304429720.0
18795,2040447284.0,676530560.0
18795,2040447284.0,2127116151.0
741,2413799535.0,2099656077.0
741,2413799535.0,2192250840.0
741,2413799535.0,2312341601.0
741,2413799535.0,2620601876.0
741,2413799535.0,2630967456.0
741,2413799535.0,2670686058.0
741,2413799535.0,3075018324.0
2712,1979951362.0,2127274632.0
2712,1979951362.0,2609205889.0
2712,1979951362.0,2923334039.0
2712,1979951362.0,3020503924.0
2712,1979951362.0,3032328122.0
2712,1979951362.0,3168955729.0
4760,2005371557.0,2151119314.0
4760,2005371557.0,2638881912.0
4760,2005371557.0,2685516800.0
4760,2005371557.0,2709021070.0
2706,2063437399.0,2345225964.0
2706,2063437399.0,2620422059.0
2706,2063437399.0,2632713522.0
2706,2063437399.0,2657662144.0
2706,2063437399.0,2715058653.0
2706,2063437399.0,2726070806.0
2706,2063437399.0,2745524667.0
2706,2063437399.0,2799085122.0
17141,271666635.0,
17144,1970441336.0,2095797720.0
6136,2033096853.0,2004285150.0
6136,2033096853.0,2654024606.0
6136,2033096853.0,3132759152.0
3604,2112857091.0,1226011461.0
3604,2112857091.0,1347089656.0
3604,2112857091.0,1800201970.0
3604,2112857091.0,1985443530.0
3604,2112857091.0,2044610244.0
3604,2112857091.0,2108208380.0
3604,2112857091.0,2140611777.0
3604,2112857091.0,2144565745.0
236,2081190281.0,2627331962.0
236,2081190281.0,2696322803.0
2413,2798835943.0,2117006677.0
2413,2798835943.0,2120823743.0
2413,2798835943.0,2515967059.0
2413,2798835943.0,2702362767.0
2413,2798835943.0,2720046968.0
2413,2798835943.0,2784949442.0
3013,2038423189.0,2102547867.0
3013,2038423189.0,2600049802.0
3013,2038423189.0,2717010772.0
3013,2038423189.0,3022059700.0
2037,2033455104.0,319568934.0
2037,2033455104.0,332116045.0
2037,2033455104.0,1990867044.0
2037,2033455104.0,2008358173.0
2037,2033455104.0,2063607924.0
2037,2033455104.0,2168954647.0
2037,2033455104.0,2777561491.0
2037,2033455104.0,3129353074.0
1404,2139498844.0,277919197.0
1404,2139498844.0,280811836.0
1404,2139498844.0,1924633184.0
1404,2139498844.0,2041430492.0
1404,2139498844.0,2163538444.0
1404,2139498844.0,2166269442.0
1404,2139498844.0,2296865811.0
1404,2139498844.0,2516997084.0
1404,2139498844.0,2892922534.0
1404,2139498844.0,2935848202.0
1404,2139498844.0,2949921177.0
6381,2006539283.0,2141104195.0
6381,2006539283.0,2311912370.0
6381,2006539283.0,2438434129.0
4937,2078135261.0,2096548451.0
4937,2078135261.0,2099309264.0
4937,2078135261.0,2101988264.0
4937,2078135261.0,2109051550.0
4937,2078135261.0,2116625171.0
4937,2078135261.0,2122006375.0
4937,2078135261.0,2144223540.0
4937,2078135261.0,2163218209.0
4937,2078135261.0,2422551700.0
4937,2078135261.0,2663592101.0
162,2014458000.0,1525247445.0
162,2014458000.0,1883207376.0
162,2014458000.0,1897991083.0
162,2014458000.0,1912897028.0
162,2014458000.0,2044672837.0
162,2014458000.0,2110113812.0
162,2014458000.0,2178929005.0
162,2014458000.0,2186096639.0
162,2014458000.0,2591042242.0
162,2014458000.0,2656801648.0
162,2014458000.0,3088183811.0
162,2014458000.0,3088184041.0
17262,1971324142.0,2105098661.0
17262,1971324142.0,2331971372.0
17262,1971324142.0,2481926354.0
5134,1996750945.0,2435144612.0
5134,1996750945.0,2439901727.0
4759,2024569186.0,85358797.0
4759,2024569186.0,2056076753.0
17726,2090981888.0,2641888805.0
17726,2090981888.0,2668895248.0
17724,1966991447.0,2120107660.0
17724,1966991447.0,2639170293.0
4204,2077931762.0,1999948743.0
4204,2077931762.0,2293102438.0
4204,2077931762.0,2563655807.0
4798,2157888673.0,272775417.0
4798,2157888673.0,1864690525.0
4798,2157888673.0,2259493564.0
4231,2064614440.0,77292918.0
4231,2064614440.0,338619025.0
4231,2064614440.0,2019815921.0
4231,2064614440.0,2051258431.0
4231,2064614440.0,2096613605.0
4231,2064614440.0,2105267841.0
4231,2064614440.0,2171711791.0
4231,2064614440.0,2295186826.0
4231,2064614440.0,2422478337.0
4231,2064614440.0,2429557428.0
4892,2032691494.0,2060718335.0
4892,2032691494.0,2167262067.0
4892,2032691494.0,2672255609.0
3248,2134015733.0,2112623580.0
3248,2134015733.0,2161796611.0
3248,2134015733.0,2244177363.0
3248,2134015733.0,2265629755.0
3248,2134015733.0,2306938795.0
3248,2134015733.0,2309627965.0
3248,2134015733.0,2310349489.0
3248,2134015733.0,2402606146.0
3248,2134015733.0,2490960421.0
3248,2134015733.0,2494135440.0
3248,2134015733.0,2661948499.0
3248,2134015733.0,2681101131.0
3248,2134015733.0,2684565595.0
3248,2134015733.0,2705863595.0
3248,2134015733.0,2715608310.0
3248,2134015733.0,2781255376.0
3248,2134015733.0,3066881925.0
3248,2134015733.0,3126501861.0
5480,2083952356.0,2113682217.0
5480,2083952356.0,2125056348.0
5480,2083952356.0,2132399530.0
5480,2083952356.0,2147751475.0
5480,2083952356.0,2162779886.0
5480,2083952356.0,2508588930.0
16610,2082702051.0,2152266187.0
16610,2082702051.0,2707757666.0
5433,2079452042.0,2154648600.0
5433,2079452042.0,2892944819.0
16898,2018316377.0,2124867213.0
16898,2018316377.0,2149922372.0
16898,2018316377.0,3075730433.0
3601,2108471585.0,1997405542.0
3601,2108471585.0,2004209241.0
3601,2108471585.0,2463987722.0
882,2052172326.0,2102547867.0
882,2052172326.0,2582638518.0
882,2052172326.0,2647048275.0
882,2052172326.0,2667644995.0
882,2052172326.0,2776306707.0
17193,1509250515.0,2186177908.0
17193,1509250515.0,2529939726.0
17193,1509250515.0,2619383643.0
17193,1509250515.0,2680337321.0
17193,1509250515.0,2722859915.0
17193,1509250515.0,3067127215.0
17193,1509250515.0,3072174337.0
3754,42998949.0,2413875310.0
942,1997499180.0,709902467.0
942,1997499180.0,1778260616.0
942,1997499180.0,2125992755.0
942,1997499180.0,2209686202.0
942,1997499180.0,2276530657.0
13662,2123346260.0,2420351527.0
13662,2123346260.0,2576803358.0
13662,2123346260.0,2590572507.0
13662,2123346260.0,2591505785.0
13662,2123346260.0,2686657332.0
16611,2002403579.0,250293479.0
16611,2002403579.0,1914298626.0
16611,2002403579.0,2240269076.0
16611,2002403579.0,2498127518.0
16611,2002403579.0,2505956517.0
16611,2002403579.0,2670569140.0
16611,2002403579.0,2800713770.0
17725,2012687983.0,2123113454.0
3671,2080416543.0,2225011205.0
17306,2110173981.0,2101386038.0
17306,2110173981.0,2112976732.0
17306,2110173981.0,2154505976.0
17306,2110173981.0,2170102120.0
17306,2110173981.0,2171262125.0
17306,2110173981.0,2568960389.0
17306,2110173981.0,2583239469.0
17306,2110173981.0,2627330046.0
17306,2110173981.0,2650726733.0
19378,2016634016.0,2076270066.0
19378,2016634016.0,2142900961.0
19378,2016634016.0,2173595709.0
1874,2146798010.0,1777716224.0
1874,2146798010.0,1816790273.0
1874,2146798010.0,1986511978.0
1874,2146798010.0,2000277205.0
1874,2146798010.0,2081077963.0
1874,2146798010.0,2337020998.0
1874,2146798010.0,2460133395.0
1874,2146798010.0,2533913306.0
1874,2146798010.0,2644984190.0
1874,2146798010.0,2666712268.0
1874,2146798010.0,2714925457.0
4662,1984811762.0,1509209205.0
4662,1984811762.0,1977276369.0
4662,1984811762.0,1985055671.0
4662,1984811762.0,1990867044.0
4662,1984811762.0,2144189086.0
4662,1984811762.0,2657308508.0
4662,1984811762.0,2940428975.0
4663,2028973387.0,337325382.0
4663,2028973387.0,1913782070.0
4663,2028973387.0,2046129815.0
4663,2028973387.0,2104302643.0
4663,2028973387.0,2137808005.0
4663,2028973387.0,2144189086.0
4663,2028973387.0,2151668870.0
4663,2028973387.0,2170081888.0
4663,2028973387.0,2308278931.0
4663,2028973387.0,2680825050.0
4663,2028973387.0,2802984960.0
4663,2028973387.0,2943440936.0
4663,2028973387.0,3019175451.0
4663,2028973387.0,3160826789.0
1994,2112966283.0,352259224.0
1994,2112966283.0,2097175707.0
1994,2112966283.0,2104884551.0
1994,2112966283.0,2115767897.0
1994,2112966283.0,2250133377.0
1994,2112966283.0,2250272138.0
1994,2112966283.0,2776957463.0
4601,2419632716.0,337325382.0
4601,2419632716.0,1913782070.0
4601,2419632716.0,2081524257.0
4601,2419632716.0,2087811806.0
4601,2419632716.0,2137808005.0
4601,2419632716.0,2144189086.0
4601,2419632716.0,2170081888.0
4601,2419632716.0,2892624590.0
4606,1583888781.0,140571615.0
4606,1583888781.0,1834486075.0
4606,1583888781.0,1941230364.0
4606,1583888781.0,1985709705.0
4606,1583888781.0,1990867044.0
4606,1583888781.0,1992545745.0
4606,1583888781.0,2110026303.0
4606,1583888781.0,2144189086.0
4606,1583888781.0,2161824026.0
4606,1583888781.0,2261220253.0
4606,1583888781.0,2261492499.0
4606,1583888781.0,2278391819.0
4606,1583888781.0,2665977854.0
1829,2100147353.0,2687389710.0
1829,2100147353.0,2788604769.0
5688,2142196115.0,1190072457.0
5688,2142196115.0,1965414881.0
5688,2142196115.0,2121443061.0
5688,2142196115.0,2129368034.0
5688,2142196115.0,2692275543.0
5688,2142196115.0,2822617783.0
5688,2142196115.0,2996405644.0
5688,2142196115.0,3078840635.0
12330,2077627798.0,2628773490.0
12330,2077627798.0,2650355258.0
12330,2077627798.0,2698463294.0
3421,2012414156.0,727555823.0
3421,2012414156.0,2009421005.0
3421,2012414156.0,2099656077.0
3421,2012414156.0,2112362008.0
3421,2012414156.0,2462444273.0
3169,2101417059.0,660205816.0
3169,2101417059.0,2132758292.0
3168,2156433178.0,660205816.0
3168,2156433178.0,2075945249.0
3168,2156433178.0,2132758292.0
220,2041062999.0,140457664.0
220,2041062999.0,1494849710.0
220,2041062999.0,1806583714.0
220,2041062999.0,1972949119.0
220,2041062999.0,1978022190.0
220,2041062999.0,2002876460.0
220,2041062999.0,2045079660.0
220,2041062999.0,2061591765.0
220,2041062999.0,2153190593.0
220,2041062999.0,2256326542.0
220,2041062999.0,2304582263.0
220,2041062999.0,2482031040.0
220,2041062999.0,2570759274.0
220,2041062999.0,2654983936.0
220,2041062999.0,2806183932.0
220,2041062999.0,2929027795.0
220,2041062999.0,2955167522.0
220,2041062999.0,3162571549.0
16613,2244249491.0,2638001806.0
16613,2244249491.0,2638769073.0
279,2333854904.0,1988501419.0
279,2333854904.0,2162615698.0
279,2333854904.0,2169074394.0
3602,2615502781.0,2106676068.0
3602,2615502781.0,2109431385.0
3602,2615502781.0,2307798828.0
3602,2615502781.0,2316203196.0
18232,2060373847.0,170891339.0
18232,2060373847.0,2165251105.0
4407,2029067558.0,1291843568.0
4407,2029067558.0,2077808714.0
4407,2029067558.0,2134905583.0
4407,2029067558.0,2146514911.0
4407,2029067558.0,2467639481.0
4407,2029067558.0,2624995984.0
4407,2029067558.0,2917319344.0
1284,1993396143.0,1830682250.0
1284,1993396143.0,2096044881.0
1284,1993396143.0,2138142419.0
1284,1993396143.0,2427716739.0
1284,1993396143.0,2490845269.0
1284,1993396143.0,2507899638.0
1284,1993396143.0,2618705082.0
4367,2912469090.0,2037656466.0
4367,2912469090.0,2086676938.0
4367,2912469090.0,2169326716.0
4367,2912469090.0,2466872293.0
4367,2912469090.0,2484711029.0
4367,2912469090.0,2598673968.0
8489,2049795216.0,2307974455.0
8489,2049795216.0,2428423228.0
8489,2049795216.0,2463247210.0
8489,2049795216.0,2722533434.0
8489,2049795216.0,2788021658.0
8489,2049795216.0,3032357607.0
8493,2041484931.0,2054681942.0
8493,2041484931.0,2097086053.0
8493,2041484931.0,2164601420.0
8493,2041484931.0,2716377555.0
3443,2155180745.0,10873291.0
3443,2155180745.0,2142421486.0
3443,2155180745.0,2665103888.0
17129,1997991351.0,2064170097.0
17129,1997991351.0,2197448983.0
6598,2322416931.0,2097284254.0
6598,2322416931.0,2145940727.0
1731,1973620762.0,2097750923.0
1731,1973620762.0,2126712336.0
1731,1973620762.0,2138162289.0
1731,1973620762.0,2148310538.0
1731,1973620762.0,2562034001.0
1731,1973620762.0,2801436360.0
1731,1973620762.0,3024642353.0
17143,1950831417.0,21270878.0
17143,1950831417.0,2042212982.0
17143,1950831417.0,2050610551.0
3143,2618437667.0,2159456496.0
3143,2618437667.0,2803055313.0
3171,2008924522.0,319581362.0
3171,2008924522.0,326385343.0
3171,2008924522.0,1965127812.0
3171,2008924522.0,2144838894.0
3171,2008924522.0,2271047850.0
3171,2008924522.0,2282884002.0
3171,2008924522.0,2290234068.0
16619,2095259632.0,2108464127.0
16619,2095259632.0,2115204182.0
16619,2095259632.0,2524588546.0
16619,2095259632.0,2643642698.0
16619,2095259632.0,2648703318.0
16619,2095259632.0,3023230576.0
2002,2055356527.0,300600566.0
2002,2055356527.0,1994680047.0
2002,2055356527.0,2030845267.0
2002,2055356527.0,2047086083.0
2002,2055356527.0,2080958058.0
2002,2055356527.0,2346128658.0
2002,2055356527.0,2466255324.0
2002,2055356527.0,2562550244.0
2002,2055356527.0,2586627676.0
2002,2055356527.0,2593897369.0
2002,2055356527.0,2947067405.0
2002,2055356527.0,3037372950.0
4753,2028284641.0,167148555.0
4753,2028284641.0,2150041093.0
4753,2028284641.0,2555153095.0
17131,1993357734.0,2194858620.0
17131,1993357734.0,2658105261.0
17131,1993357734.0,2703935476.0
6038,2078268859.0,2313750219.0
6038,2078268859.0,2791562559.0
6038,2078268859.0,2791574249.0
18191,2011166775.0,1986938568.0
18191,2011166775.0,2170010278.0
18191,2011166775.0,2507293525.0
18191,2011166775.0,3087907504.0
5830,2001297768.0,1995435709.0
5830,2001297768.0,2126641179.0
5830,2001297768.0,2424348112.0
5830,2001297768.0,2468864389.0
8778,2764011791.0,1591704210.0
8778,2764011791.0,2157935914.0
3555,2029265345.0,1964131177.0
3402,1997323470.0,861018.0
3402,1997323470.0,2022606495.0
3402,1997323470.0,2034403661.0
3402,1997323470.0,2099248283.0
3402,1997323470.0,2125240555.0
3402,1997323470.0,2137926427.0
3402,1997323470.0,2141178074.0
3402,1997323470.0,2195958566.0
3402,1997323470.0,2218863635.0
3402,1997323470.0,2971192932.0
6591,2011944127.0,2331751770.0
6591,2011944127.0,2441939021.0
6591,2011944127.0,2512429913.0
6591,2011944127.0,2516062763.0
6591,2011944127.0,2674087039.0
6591,2011944127.0,2709559924.0
6591,2011944127.0,2830766636.0
74,2146230200.0,2222519986.0
74,2146230200.0,2628195535.0
74,2146230200.0,2671962005.0
74,2146230200.0,3165797197.0
4996,2076046517.0,2032804516.0
4996,2076046517.0,2057392653.0
4996,2076046517.0,2123232150.0
4996,2076046517.0,2164842328.0
16615,2046002168.0,2126447366.0
16615,2046002168.0,2424608602.0
16615,2046002168.0,2607934415.0
3403,1986879755.0,2112017080.0
3403,1986879755.0,2113954718.0
3403,1986879755.0,2125240555.0
3403,1986879755.0,2137926427.0
3403,1986879755.0,2195958566.0
3403,1986879755.0,2580889575.0
3403,1986879755.0,2608919625.0
3403,1986879755.0,2666910854.0
5184,2056699545.0,1938964215.0
5184,2056699545.0,2098971901.0
5184,2056699545.0,2491625109.0
5184,2056699545.0,2893212822.0
17173,1893510803.0,2636113799.0
17174,1497415167.0,2636113799.0
16617,2079932159.0,2113994045.0
16617,2079932159.0,2138038996.0
16617,2079932159.0,2138231444.0
16617,2079932159.0,2141830406.0
16617,2079932159.0,2222670370.0
16617,2079932159.0,2304037398.0
1137,2040854207.0,2311128326.0
2459,2074011173.0,387173390.0
2459,2074011173.0,2051875829.0
2459,2074011173.0,2073155381.0
2459,2074011173.0,2162232275.0
2459,2074011173.0,2166956322.0
2459,2074011173.0,2295170085.0
2459,2074011173.0,2503155033.0
2459,2074011173.0,2601490138.0
2459,2074011173.0,2777937348.0
17171,2138262190.0,2083827736.0
17170,1982823849.0,2636113799.0
101,2043671043.0,2640717540.0
101,2043671043.0,2656001796.0
101,2043671043.0,3022204897.0
4107,2094847506.0,215468006.0
4107,2094847506.0,2158147999.0
4107,2094847506.0,2163455740.0
4107,2094847506.0,2173405175.0
4107,2094847506.0,2322650820.0
4107,2094847506.0,2575792356.0
8252,2169815771.0,2313595364.0
8252,2169815771.0,2414272545.0
8252,2169815771.0,2432572855.0
16616,2094981385.0,1304778470.0
16616,2094981385.0,1997625809.0
16616,2094981385.0,2434134898.0
17172,1683218337.0,2636113799.0
2958,2415375119.0,2122024229.0
2958,2415375119.0,2283646222.0
2958,2415375119.0,2407144859.0
2958,2415375119.0,2411591448.0
2958,2415375119.0,2443759379.0
2958,2415375119.0,2614544817.0
2958,2415375119.0,2638353082.0
2958,2415375119.0,2638436990.0
2958,2415375119.0,2678721508.0
2958,2415375119.0,2762880978.0
2958,2415375119.0,3050709728.0
2958,2415375119.0,3078235858.0
17176,1568636095.0,1080151715.0
17176,1568636095.0,2083827736.0
100,194475882.0,2129108819.0
100,194475882.0,2166719939.0
100,194475882.0,2487670121.0
100,194475882.0,2575284324.0
100,194475882.0,2690547966.0
100,194475882.0,3168197528.0
17175,2002142814.0,1972504677.0
17175,2002142814.0,2083827736.0
17175,2002142814.0,2559002247.0
18181,1987292069.0,2111846662.0
18181,1987292069.0,2161800887.0
18181,1987292069.0,2241746477.0
18181,1987292069.0,2307177175.0
17948,61596835.0,2111846662.0
17948,61596835.0,2241746477.0
17948,61596835.0,2307177175.0
17948,61596835.0,2697983200.0
17179,1979702079.0,106292012.0
17179,1979702079.0,2005626191.0
17179,1979702079.0,2071609482.0
17179,1979702079.0,2271240989.0
11396,2159952016.0,1984334884.0
11396,2159952016.0,2056884845.0
11396,2159952016.0,2117563224.0
11396,2159952016.0,2309146465.0
11396,2159952016.0,3154765821.0
832,2136748154.0,1620726315.0
832,2136748154.0,1973166436.0
832,2136748154.0,2117563224.0
832,2136748154.0,2126053367.0
832,2136748154.0,3154765821.0
1711,1966626345.0,1259056319.0
1711,1966626345.0,1982302615.0
1711,1966626345.0,2048134907.0
1711,1966626345.0,2095612082.0
1711,1966626345.0,2147717580.0
1711,1966626345.0,2425465761.0
1711,1966626345.0,2480375091.0
1711,1966626345.0,2497510789.0
1711,1966626345.0,2513266500.0
1711,1966626345.0,2515116381.0
1711,1966626345.0,2568505346.0
1711,1966626345.0,2647966233.0
1711,1966626345.0,2648988421.0
1711,1966626345.0,2918184328.0
18791,1994283215.0,1957667609.0
18791,1994283215.0,2117083874.0
18791,1994283215.0,2764962619.0
18863,2071642651.0,1644222338.0
18863,2071642651.0,2577500359.0
3322,2099380716.0,237787950.0
3322,2099380716.0,332860879.0
3322,2099380716.0,2010426298.0
3322,2099380716.0,2119177575.0
3322,2099380716.0,2136048706.0
3322,2099380716.0,2313262413.0
3322,2099380716.0,2529044243.0
3322,2099380716.0,2806837146.0
4196,2013766751.0,1554067521.0
4196,2013766751.0,2063607924.0
4196,2013766751.0,2144189086.0
3181,1991839274.0,140571615.0
3181,1991839274.0,1263376204.0
3181,1991839274.0,1834486075.0
3181,1991839274.0,1976455840.0
3181,1991839274.0,1990867044.0
3181,1991839274.0,1992545745.0
3181,1991839274.0,2008399277.0
3181,1991839274.0,2063607924.0
3181,1991839274.0,2144189086.0
3181,1991839274.0,2278391819.0
3172,1993037993.0,2132348153.0
3172,1993037993.0,2143087263.0
3172,1993037993.0,2497904127.0
3172,1993037993.0,2528231071.0
3172,1993037993.0,2529719564.0
3174,1969161886.0,249148166.0
3174,1969161886.0,1554067521.0
3174,1969161886.0,2019788828.0
3174,1969161886.0,2144189086.0
3174,1969161886.0,2170081888.0
3174,1969161886.0,2811437576.0
3203,2071065275.0,1985055671.0
3203,2071065275.0,1990867044.0
3203,2071065275.0,1995817231.0
3203,2071065275.0,2008358173.0
3203,2071065275.0,2063607924.0
3203,2071065275.0,2095801054.0
3203,2071065275.0,2136614113.0
3203,2071065275.0,2144189086.0
3203,2071065275.0,2191137704.0
3173,1972950322.0,1554067521.0
3173,1972950322.0,1834486075.0
3173,1972950322.0,2017400948.0
3173,1972950322.0,2060971526.0
3173,1972950322.0,2144189086.0
3173,1972950322.0,2287646164.0
3178,2007534671.0,1554067521.0
3178,2007534671.0,1834486075.0
3178,2007534671.0,1960391264.0
3178,2007534671.0,1976455840.0
3178,2007534671.0,2144189086.0
3178,2007534671.0,2171638902.0
3178,2007534671.0,2278391819.0
21948,2163265842.0,2100405291.0
21948,2163265842.0,2149224238.0
21948,2163265842.0,2161025405.0
21948,2163265842.0,2421931469.0
879,2333753020.0,34284716.0
879,2333753020.0,1975842763.0
879,2333753020.0,1980541688.0
879,2333753020.0,2006615495.0
879,2333753020.0,2089655569.0
879,2333753020.0,2105557665.0
879,2333753020.0,2112325649.0
879,2333753020.0,2135053606.0
879,2333753020.0,2323841192.0
879,2333753020.0,2435092495.0
879,2333753020.0,2578631971.0
879,2333753020.0,2709409425.0
11580,2538475487.0,2199644365.0
11580,2538475487.0,2439244930.0
11580,2538475487.0,2603425362.0
6179,569378418.0,2642789474.0
6179,569378418.0,2760856541.0
498,2003531833.0,2119224680.0
498,2003531833.0,2241524386.0
498,2003531833.0,2291378023.0
498,2003531833.0,2640379057.0
498,2003531833.0,2643319280.0
498,2003531833.0,2974827803.0
3918,1983787794.0,138747622.0
3918,1983787794.0,2137082560.0
3918,1983787794.0,2158993557.0
3918,1983787794.0,2205681994.0
3918,1983787794.0,2615180566.0
3918,1983787794.0,3125644515.0
3918,1983787794.0,3151384213.0
16605,2312860955.0,2595480610.0
5846,2041870393.0,2438218888.0
5846,2041870393.0,2680684228.0
5846,2041870393.0,2773389513.0
17119,2057789022.0,356091890.0
17119,2057789022.0,600154282.0
17119,2057789022.0,1449740719.0
17119,2057789022.0,1689908302.0
17119,2057789022.0,2416604698.0
17119,2057789022.0,2460100956.0
17723,1984406620.0,220558160.0
17723,1984406620.0,2008992234.0
17723,1984406620.0,2313274911.0
17723,1984406620.0,2582693487.0
17723,1984406620.0,2681305338.0
17723,1984406620.0,3163563139.0
18807,1990101849.0,2234044162.0
18807,1990101849.0,2552783162.0
18807,1990101849.0,2554026368.0
18807,1990101849.0,2724849062.0
18807,1990101849.0,2734274408.0
18807,1990101849.0,3132072858.0
17123,36125157.0,2146104345.0
17123,36125157.0,2233943452.0
17123,36125157.0,2493410446.0
3985,1979541851.0,2174146642.0
3985,1979541851.0,2267257734.0
