Record ID,AuthorName,nRetracted,FirstRetractionYear,OffenseSameYear
4194,651a224dc9a2fe881242fe372097c70d79a2a9b47c104fbfe6d8f3ef9fc20877,2,2010,False
3717,651a224dc9a2fe881242fe372097c70d79a2a9b47c104fbfe6d8f3ef9fc20877,2,2010,False
26490,52d133678d2c7c97d7214b35cc238bb48014cf691ff2f885603305527fe75e9d,5,2003,False
2578,52d133678d2c7c97d7214b35cc238bb48014cf691ff2f885603305527fe75e9d,5,2003,False
568,52d133678d2c7c97d7214b35cc238bb48014cf691ff2f885603305527fe75e9d,5,2003,False
566,52d133678d2c7c97d7214b35cc238bb48014cf691ff2f885603305527fe75e9d,5,2003,False
1804,52d133678d2c7c97d7214b35cc238bb48014cf691ff2f885603305527fe75e9d,5,2003,False
11994,0a60b1850a612992b039e0165758961bcc7b90dd88cd3ffdce97f7904dbd7329,4,2017,False
14089,0a60b1850a612992b039e0165758961bcc7b90dd88cd3ffdce97f7904dbd7329,4,2017,False
17482,0a60b1850a612992b039e0165758961bcc7b90dd88cd3ffdce97f7904dbd7329,4,2017,False
19620,0a60b1850a612992b039e0165758961bcc7b90dd88cd3ffdce97f7904dbd7329,4,2017,False
6804,462987cce81b3518ff80c30d3e70805374917e53de9af4faf1ff3c3a36dd1cdb,2,2007,False
1651,462987cce81b3518ff80c30d3e70805374917e53de9af4faf1ff3c3a36dd1cdb,2,2007,False
6433,8cd49d80d50a207054a9729f1d4127511a77c6202097b04cb17d53acac7815fc,4,2017,False
23090,8cd49d80d50a207054a9729f1d4127511a77c6202097b04cb17d53acac7815fc,4,2017,False
19808,8cd49d80d50a207054a9729f1d4127511a77c6202097b04cb17d53acac7815fc,4,2017,False
19995,8cd49d80d50a207054a9729f1d4127511a77c6202097b04cb17d53acac7815fc,4,2017,False
552,4e41ffc84cf0c9e8a92c1841f3fff09fdeb3d1da31ea4ec21490aec4229e30a6,2,2009,False
1560,4e41ffc84cf0c9e8a92c1841f3fff09fdeb3d1da31ea4ec21490aec4229e30a6,2,2009,False
3656,d22e62983cc9d5a374b1534b1195c27e10dd3c6a49b8b0a0698b69ab5f6dbfd3,3,2012,False
1403,d22e62983cc9d5a374b1534b1195c27e10dd3c6a49b8b0a0698b69ab5f6dbfd3,3,2012,False
1700,d22e62983cc9d5a374b1534b1195c27e10dd3c6a49b8b0a0698b69ab5f6dbfd3,3,2012,False
16743,76e6fa74baef630a49fef32a2abce989ca7b7e20da0b1c12c5ff32c0da0a4aff,4,2011,False
6279,76e6fa74baef630a49fef32a2abce989ca7b7e20da0b1c12c5ff32c0da0a4aff,4,2011,False
18646,76e6fa74baef630a49fef32a2abce989ca7b7e20da0b1c12c5ff32c0da0a4aff,4,2011,False
8462,76e6fa74baef630a49fef32a2abce989ca7b7e20da0b1c12c5ff32c0da0a4aff,4,2011,False
1302,cb12e40ade7979175002c5326be8bcd60aca37723701d1083025e430af171a7e,2,2015,False
1305,cb12e40ade7979175002c5326be8bcd60aca37723701d1083025e430af171a7e,2,2015,False
3808,8d5b02fc4d96e5973e3b61692ef30f3a46301fc4aaf39bc9a4770c32d46c0309,10,2013,False
3872,8d5b02fc4d96e5973e3b61692ef30f3a46301fc4aaf39bc9a4770c32d46c0309,10,2013,False
17275,8d5b02fc4d96e5973e3b61692ef30f3a46301fc4aaf39bc9a4770c32d46c0309,10,2013,False
3813,8d5b02fc4d96e5973e3b61692ef30f3a46301fc4aaf39bc9a4770c32d46c0309,10,2013,False
3812,8d5b02fc4d96e5973e3b61692ef30f3a46301fc4aaf39bc9a4770c32d46c0309,10,2013,False
228,8d5b02fc4d96e5973e3b61692ef30f3a46301fc4aaf39bc9a4770c32d46c0309,10,2013,False
3371,8d5b02fc4d96e5973e3b61692ef30f3a46301fc4aaf39bc9a4770c32d46c0309,10,2013,False
16622,8d5b02fc4d96e5973e3b61692ef30f3a46301fc4aaf39bc9a4770c32d46c0309,10,2013,False
2721,8d5b02fc4d96e5973e3b61692ef30f3a46301fc4aaf39bc9a4770c32d46c0309,10,2013,False
2722,8d5b02fc4d96e5973e3b61692ef30f3a46301fc4aaf39bc9a4770c32d46c0309,10,2013,False
3162,fc94d56e0d08ccf18e9b8b73e55ec94cb6e20f75daffe456483a914bdf9842dc,6,2002,False
3165,fc94d56e0d08ccf18e9b8b73e55ec94cb6e20f75daffe456483a914bdf9842dc,6,2002,False
1621,fc94d56e0d08ccf18e9b8b73e55ec94cb6e20f75daffe456483a914bdf9842dc,6,2002,False
3167,fc94d56e0d08ccf18e9b8b73e55ec94cb6e20f75daffe456483a914bdf9842dc,6,2002,False
3498,fc94d56e0d08ccf18e9b8b73e55ec94cb6e20f75daffe456483a914bdf9842dc,6,2002,False
1620,fc94d56e0d08ccf18e9b8b73e55ec94cb6e20f75daffe456483a914bdf9842dc,6,2002,False
18800,02b7eb028efd7673a93926c6ae47ecdb052bc74048668b04916b58cb18ea04e5,2,2013,False
7613,02b7eb028efd7673a93926c6ae47ecdb052bc74048668b04916b58cb18ea04e5,2,2013,False
4387,29629d649074085630a513fa937143cb35736e2cf010a0604dbc76aa22a6fb06,2,2008,False
1506,29629d649074085630a513fa937143cb35736e2cf010a0604dbc76aa22a6fb06,2,2008,False
3357,ba212ffde59eac9ca2aa15cd92dba1917cae12e00863358067ee5b78b51d9408,2,2011,False
20204,ba212ffde59eac9ca2aa15cd92dba1917cae12e00863358067ee5b78b51d9408,2,2011,False
1403,7ae47a7e5e54bf11ec6df0a8fd1095435486733462a72f2f9548f5bc252fc60b,2,2012,False
2769,7ae47a7e5e54bf11ec6df0a8fd1095435486733462a72f2f9548f5bc252fc60b,2,2012,False
1948,053ecd76eb86d1edbacd19e95ffb24e2bb29fba6e5cda6d9105e82454e867968,2,2009,False
18368,053ecd76eb86d1edbacd19e95ffb24e2bb29fba6e5cda6d9105e82454e867968,2,2009,False
10246,93c6861ad1dd7f5a628bc051d45fdbdedf6ff3ae714fdb00d920248e10ce3980,2,2017,False
22104,93c6861ad1dd7f5a628bc051d45fdbdedf6ff3ae714fdb00d920248e10ce3980,2,2017,False
17012,9255106ead16a0e78bfc1eb7cf32362086cf64ac98393e75baf56ebfbdd04bc7,2,2013,False
17013,9255106ead16a0e78bfc1eb7cf32362086cf64ac98393e75baf56ebfbdd04bc7,2,2013,False
23075,a0c9748db1f3ed030c08334936363599a8348a73e7b872c39953a4aa44dea91b,9,2007,False
23076,a0c9748db1f3ed030c08334936363599a8348a73e7b872c39953a4aa44dea91b,9,2007,False
23074,a0c9748db1f3ed030c08334936363599a8348a73e7b872c39953a4aa44dea91b,9,2007,False
4552,a0c9748db1f3ed030c08334936363599a8348a73e7b872c39953a4aa44dea91b,9,2007,False
4553,a0c9748db1f3ed030c08334936363599a8348a73e7b872c39953a4aa44dea91b,9,2007,False
3619,a0c9748db1f3ed030c08334936363599a8348a73e7b872c39953a4aa44dea91b,9,2007,False
527,a0c9748db1f3ed030c08334936363599a8348a73e7b872c39953a4aa44dea91b,9,2007,False
525,a0c9748db1f3ed030c08334936363599a8348a73e7b872c39953a4aa44dea91b,9,2007,False
4556,a0c9748db1f3ed030c08334936363599a8348a73e7b872c39953a4aa44dea91b,9,2007,False
16307,25714f7aac126cffed000c9deb64af360d50afd50836faaa68044c3ac73d6284,4,2005,False
16288,25714f7aac126cffed000c9deb64af360d50afd50836faaa68044c3ac73d6284,4,2005,False
16272,25714f7aac126cffed000c9deb64af360d50afd50836faaa68044c3ac73d6284,4,2005,False
16271,25714f7aac126cffed000c9deb64af360d50afd50836faaa68044c3ac73d6284,4,2005,False
13108,f02241d489cec80f51df3c155a93e9636cd635b4ebbe6d0199063ed6ebf7c9cf,3,2016,False
18368,f02241d489cec80f51df3c155a93e9636cd635b4ebbe6d0199063ed6ebf7c9cf,3,2016,False
23931,f02241d489cec80f51df3c155a93e9636cd635b4ebbe6d0199063ed6ebf7c9cf,3,2016,False
4838,480bb2779dd696fd0e3f8056abb1d0b72ea13795e3727224fbdc812b2eafa36d,3,2008,False
28112,480bb2779dd696fd0e3f8056abb1d0b72ea13795e3727224fbdc812b2eafa36d,3,2008,False
26952,480bb2779dd696fd0e3f8056abb1d0b72ea13795e3727224fbdc812b2eafa36d,3,2008,False
2421,795aaab221fae6527e879003e04e74eb9260f44358d9f3b391391cee67c80915,2,2016,False
23216,795aaab221fae6527e879003e04e74eb9260f44358d9f3b391391cee67c80915,2,2016,False
3204,3e754b5319831738cde3967e2cd41de5fc23fc3794b0b67d19cb05b3608da95f,3,2013,False
6341,3e754b5319831738cde3967e2cd41de5fc23fc3794b0b67d19cb05b3608da95f,3,2013,False
9626,3e754b5319831738cde3967e2cd41de5fc23fc3794b0b67d19cb05b3608da95f,3,2013,False
705,bca1b070fa27937d89709e55613cac505fa2e51ad2a70967073bf44a4f93ddee,4,2010,False
446,bca1b070fa27937d89709e55613cac505fa2e51ad2a70967073bf44a4f93ddee,4,2010,False
702,bca1b070fa27937d89709e55613cac505fa2e51ad2a70967073bf44a4f93ddee,4,2010,False
3060,bca1b070fa27937d89709e55613cac505fa2e51ad2a70967073bf44a4f93ddee,4,2010,False
4263,355ce244aaa3f29607aa469405b424fcb4c332eca35f1cb079e73109ab86d94d,3,2013,False
21710,355ce244aaa3f29607aa469405b424fcb4c332eca35f1cb079e73109ab86d94d,3,2013,False
21924,355ce244aaa3f29607aa469405b424fcb4c332eca35f1cb079e73109ab86d94d,3,2013,False
7237,8616bdd4f0500129c55e75ea44296d3931995e1b5cc484ed015c7bb358a0a674,25,2014,False
8099,8616bdd4f0500129c55e75ea44296d3931995e1b5cc484ed015c7bb358a0a674,25,2014,False
16670,8616bdd4f0500129c55e75ea44296d3931995e1b5cc484ed015c7bb358a0a674,25,2014,False
17410,8616bdd4f0500129c55e75ea44296d3931995e1b5cc484ed015c7bb358a0a674,25,2014,False
17367,8616bdd4f0500129c55e75ea44296d3931995e1b5cc484ed015c7bb358a0a674,25,2014,False
16575,8616bdd4f0500129c55e75ea44296d3931995e1b5cc484ed015c7bb358a0a674,25,2014,False
17412,8616bdd4f0500129c55e75ea44296d3931995e1b5cc484ed015c7bb358a0a674,25,2014,False
18406,8616bdd4f0500129c55e75ea44296d3931995e1b5cc484ed015c7bb358a0a674,25,2014,False
18407,8616bdd4f0500129c55e75ea44296d3931995e1b5cc484ed015c7bb358a0a674,25,2014,False
18440,8616bdd4f0500129c55e75ea44296d3931995e1b5cc484ed015c7bb358a0a674,25,2014,False
19558,8616bdd4f0500129c55e75ea44296d3931995e1b5cc484ed015c7bb358a0a674,25,2014,False
19639,8616bdd4f0500129c55e75ea44296d3931995e1b5cc484ed015c7bb358a0a674,25,2014,False
20356,8616bdd4f0500129c55e75ea44296d3931995e1b5cc484ed015c7bb358a0a674,25,2014,False
20532,8616bdd4f0500129c55e75ea44296d3931995e1b5cc484ed015c7bb358a0a674,25,2014,False
20724,8616bdd4f0500129c55e75ea44296d3931995e1b5cc484ed015c7bb358a0a674,25,2014,False
21067,8616bdd4f0500129c55e75ea44296d3931995e1b5cc484ed015c7bb358a0a674,25,2014,False
21681,8616bdd4f0500129c55e75ea44296d3931995e1b5cc484ed015c7bb358a0a674,25,2014,False
21609,8616bdd4f0500129c55e75ea44296d3931995e1b5cc484ed015c7bb358a0a674,25,2014,False
22819,8616bdd4f0500129c55e75ea44296d3931995e1b5cc484ed015c7bb358a0a674,25,2014,False
22840,8616bdd4f0500129c55e75ea44296d3931995e1b5cc484ed015c7bb358a0a674,25,2014,False
23165,8616bdd4f0500129c55e75ea44296d3931995e1b5cc484ed015c7bb358a0a674,25,2014,False
23545,8616bdd4f0500129c55e75ea44296d3931995e1b5cc484ed015c7bb358a0a674,25,2014,False
23548,8616bdd4f0500129c55e75ea44296d3931995e1b5cc484ed015c7bb358a0a674,25,2014,False
23544,8616bdd4f0500129c55e75ea44296d3931995e1b5cc484ed015c7bb358a0a674,25,2014,False
23535,8616bdd4f0500129c55e75ea44296d3931995e1b5cc484ed015c7bb358a0a674,25,2014,False
3734,92c43dced8d9866ba464163a637b5b8ae3ab0db5e19e031cd47e47504beb38d4,7,2011,False
2899,92c43dced8d9866ba464163a637b5b8ae3ab0db5e19e031cd47e47504beb38d4,7,2011,False
15587,92c43dced8d9866ba464163a637b5b8ae3ab0db5e19e031cd47e47504beb38d4,7,2011,False
20975,92c43dced8d9866ba464163a637b5b8ae3ab0db5e19e031cd47e47504beb38d4,7,2011,False
23013,92c43dced8d9866ba464163a637b5b8ae3ab0db5e19e031cd47e47504beb38d4,7,2011,False
24134,92c43dced8d9866ba464163a637b5b8ae3ab0db5e19e031cd47e47504beb38d4,7,2011,False
24947,92c43dced8d9866ba464163a637b5b8ae3ab0db5e19e031cd47e47504beb38d4,7,2011,False
4420,ceff67a7216421ae953efae55cc572112f503d2aa592119cb5aae0db052f2859,3,2015,False
4421,ceff67a7216421ae953efae55cc572112f503d2aa592119cb5aae0db052f2859,3,2015,False
22651,ceff67a7216421ae953efae55cc572112f503d2aa592119cb5aae0db052f2859,3,2015,False
4163,16756b26e7f29bd0be63a04c8d7ea8875e4afd59f4603378b20456eca88a4bef,3,2013,False
24424,16756b26e7f29bd0be63a04c8d7ea8875e4afd59f4603378b20456eca88a4bef,3,2013,False
24229,16756b26e7f29bd0be63a04c8d7ea8875e4afd59f4603378b20456eca88a4bef,3,2013,False
17193,232ab6836c117f0a0c5fdb4fc6837ab7f88dae6b184e92eb058c0f8be4ff06e9,7,2013,False
3765,232ab6836c117f0a0c5fdb4fc6837ab7f88dae6b184e92eb058c0f8be4ff06e9,7,2013,False
4380,232ab6836c117f0a0c5fdb4fc6837ab7f88dae6b184e92eb058c0f8be4ff06e9,7,2013,False
17332,232ab6836c117f0a0c5fdb4fc6837ab7f88dae6b184e92eb058c0f8be4ff06e9,7,2013,False
20342,232ab6836c117f0a0c5fdb4fc6837ab7f88dae6b184e92eb058c0f8be4ff06e9,7,2013,False
23195,232ab6836c117f0a0c5fdb4fc6837ab7f88dae6b184e92eb058c0f8be4ff06e9,7,2013,False
24164,232ab6836c117f0a0c5fdb4fc6837ab7f88dae6b184e92eb058c0f8be4ff06e9,7,2013,False
19774,71d920fb36b136b61d993e0b7daa514efa795017f98b8e1fc28481c3ff0b0199,2,2018,False
23436,71d920fb36b136b61d993e0b7daa514efa795017f98b8e1fc28481c3ff0b0199,2,2018,False
3656,a0ef2c144a39f0bfe59c7b5d636027326a960f60805f602582679285b780ed1b,3,2012,False
1403,a0ef2c144a39f0bfe59c7b5d636027326a960f60805f602582679285b780ed1b,3,2012,False
1700,a0ef2c144a39f0bfe59c7b5d636027326a960f60805f602582679285b780ed1b,3,2012,False
18618,4357e3dfedd24201382f8b50d141114b5fa2d6aba7b523ab319cfa3033bdceaf,9,2018,False
20259,4357e3dfedd24201382f8b50d141114b5fa2d6aba7b523ab319cfa3033bdceaf,9,2018,False
20527,4357e3dfedd24201382f8b50d141114b5fa2d6aba7b523ab319cfa3033bdceaf,9,2018,False
21177,4357e3dfedd24201382f8b50d141114b5fa2d6aba7b523ab319cfa3033bdceaf,9,2018,False
24435,4357e3dfedd24201382f8b50d141114b5fa2d6aba7b523ab319cfa3033bdceaf,9,2018,False
24917,4357e3dfedd24201382f8b50d141114b5fa2d6aba7b523ab319cfa3033bdceaf,9,2018,False
24919,4357e3dfedd24201382f8b50d141114b5fa2d6aba7b523ab319cfa3033bdceaf,9,2018,False
24918,4357e3dfedd24201382f8b50d141114b5fa2d6aba7b523ab319cfa3033bdceaf,9,2018,False
24920,4357e3dfedd24201382f8b50d141114b5fa2d6aba7b523ab319cfa3033bdceaf,9,2018,False
3456,d036f4905b3405e3751c848fea84d87b56f883d7831759184c476a4f231dc5f3,2,2010,False
366,d036f4905b3405e3751c848fea84d87b56f883d7831759184c476a4f231dc5f3,2,2010,False
3774,9f7de98725885f46662c162e5a045bc9deb0a67bbba73e2c0ed129911c417d33,2,2006,False
1163,9f7de98725885f46662c162e5a045bc9deb0a67bbba73e2c0ed129911c417d33,2,2006,False
10249,861fb79514b1abcfbc90cf64f7b344bc148289c956ddd065211a6b96567e1372,2,2007,False
10248,861fb79514b1abcfbc90cf64f7b344bc148289c956ddd065211a6b96567e1372,2,2007,False
1349,42db86c2165a7139acbc74fd3d29770719a17280aaaec3b9cdd0bb6543f5de11,2,2013,False
6085,42db86c2165a7139acbc74fd3d29770719a17280aaaec3b9cdd0bb6543f5de11,2,2013,False
142,f2c4921ee0ec017b37f5aa365212393cbef46ce1e31bb31d5c221a97e3932e84,2,2012,False
5576,f2c4921ee0ec017b37f5aa365212393cbef46ce1e31bb31d5c221a97e3932e84,2,2012,False
1785,15c92f02fba1c32f4629be0fff2ce24c3cf132362f2db816b1d497cdcfff10db,2,2015,False
5304,15c92f02fba1c32f4629be0fff2ce24c3cf132362f2db816b1d497cdcfff10db,2,2015,False
4805,85d1b5de38b37756206a5418dd60b83927c93c92cf03be77505096aaa257d143,3,2011,False
4807,85d1b5de38b37756206a5418dd60b83927c93c92cf03be77505096aaa257d143,3,2011,False
1141,85d1b5de38b37756206a5418dd60b83927c93c92cf03be77505096aaa257d143,3,2011,False
199,6ac3812f57e6fe9ac23a6b1fb445214400161362bab7592594c99eca70dd3235,2,1998,False
501,6ac3812f57e6fe9ac23a6b1fb445214400161362bab7592594c99eca70dd3235,2,1998,False
194,0fab28d223d35a563f49e745f9c567d995a5f47cde3ab416763558609f006e40,3,1991,False
2271,0fab28d223d35a563f49e745f9c567d995a5f47cde3ab416763558609f006e40,3,1991,False
2270,0fab28d223d35a563f49e745f9c567d995a5f47cde3ab416763558609f006e40,3,1991,False
316,0ae8c1ce04bb000dd7032ad10eee4e7cc7ea4016020b8e0c17e9d7925b4270d8,2,2004,False
441,0ae8c1ce04bb000dd7032ad10eee4e7cc7ea4016020b8e0c17e9d7925b4270d8,2,2004,False
4805,67faae3e0fac6e5dff8d744b95e037ffbfd64025c7d24dd351849630fc5051fb,2,2011,False
1141,67faae3e0fac6e5dff8d744b95e037ffbfd64025c7d24dd351849630fc5051fb,2,2011,False
23332,9a28e5a422697b6a98ee7edd7ce7de325485d7db47b9b75c62b933b9ff4eee8a,2,2017,False
23310,9a28e5a422697b6a98ee7edd7ce7de325485d7db47b9b75c62b933b9ff4eee8a,2,2017,False
3959,343f71a80297578f3160020a567cabacad20fd7ec4dfdc7db7f0232caf3d5615,10,2015,False
3960,343f71a80297578f3160020a567cabacad20fd7ec4dfdc7db7f0232caf3d5615,10,2015,False
5669,343f71a80297578f3160020a567cabacad20fd7ec4dfdc7db7f0232caf3d5615,10,2015,False
5672,343f71a80297578f3160020a567cabacad20fd7ec4dfdc7db7f0232caf3d5615,10,2015,False
3958,343f71a80297578f3160020a567cabacad20fd7ec4dfdc7db7f0232caf3d5615,10,2015,False
2331,343f71a80297578f3160020a567cabacad20fd7ec4dfdc7db7f0232caf3d5615,10,2015,False
5843,343f71a80297578f3160020a567cabacad20fd7ec4dfdc7db7f0232caf3d5615,10,2015,False
1018,343f71a80297578f3160020a567cabacad20fd7ec4dfdc7db7f0232caf3d5615,10,2015,False
14386,343f71a80297578f3160020a567cabacad20fd7ec4dfdc7db7f0232caf3d5615,10,2015,False
4005,343f71a80297578f3160020a567cabacad20fd7ec4dfdc7db7f0232caf3d5615,10,2015,False
3104,e7300ebe8c4c684a3d572f3a2815d9900a30d1a2225f233e65fd9b3e06661c85,2,2014,False
15230,e7300ebe8c4c684a3d572f3a2815d9900a30d1a2225f233e65fd9b3e06661c85,2,2014,False
3808,854956189c2ef09477fe787b87239ae78e13ce3eea4cf8a270ce6ebd54970447,2,2013,False
17275,854956189c2ef09477fe787b87239ae78e13ce3eea4cf8a270ce6ebd54970447,2,2013,False
210,20d600f0489b2f73ac871f47540722ca3641fe52182635738863beec195bc0f1,2,2009,False
215,20d600f0489b2f73ac871f47540722ca3641fe52182635738863beec195bc0f1,2,2009,False
10966,7e3d1b4b1920df6c7f8507c2dfc379079b395cad3e1430102666c372b2194312,10,2007,False
10965,7e3d1b4b1920df6c7f8507c2dfc379079b395cad3e1430102666c372b2194312,10,2007,False
10964,7e3d1b4b1920df6c7f8507c2dfc379079b395cad3e1430102666c372b2194312,10,2007,False
10962,7e3d1b4b1920df6c7f8507c2dfc379079b395cad3e1430102666c372b2194312,10,2007,False
10963,7e3d1b4b1920df6c7f8507c2dfc379079b395cad3e1430102666c372b2194312,10,2007,False
10987,7e3d1b4b1920df6c7f8507c2dfc379079b395cad3e1430102666c372b2194312,10,2007,False
10985,7e3d1b4b1920df6c7f8507c2dfc379079b395cad3e1430102666c372b2194312,10,2007,False
10968,7e3d1b4b1920df6c7f8507c2dfc379079b395cad3e1430102666c372b2194312,10,2007,False
10984,7e3d1b4b1920df6c7f8507c2dfc379079b395cad3e1430102666c372b2194312,10,2007,False
10883,7e3d1b4b1920df6c7f8507c2dfc379079b395cad3e1430102666c372b2194312,10,2007,False
4123,a30261ff2f5f71fa9e0d40e28ac3360b263cf18eaa0531070f3a17a03650c5d3,6,2001,False
2317,a30261ff2f5f71fa9e0d40e28ac3360b263cf18eaa0531070f3a17a03650c5d3,6,2001,False
6309,a30261ff2f5f71fa9e0d40e28ac3360b263cf18eaa0531070f3a17a03650c5d3,6,2001,False
16244,a30261ff2f5f71fa9e0d40e28ac3360b263cf18eaa0531070f3a17a03650c5d3,6,2001,False
2860,a30261ff2f5f71fa9e0d40e28ac3360b263cf18eaa0531070f3a17a03650c5d3,6,2001,False
16240,a30261ff2f5f71fa9e0d40e28ac3360b263cf18eaa0531070f3a17a03650c5d3,6,2001,False
565,e0487097fa72cecc93a0e4d4de0a427fdf923badefe50a33e233c61468166254,6,2006,False
2578,e0487097fa72cecc93a0e4d4de0a427fdf923badefe50a33e233c61468166254,6,2006,False
568,e0487097fa72cecc93a0e4d4de0a427fdf923badefe50a33e233c61468166254,6,2006,False
566,e0487097fa72cecc93a0e4d4de0a427fdf923badefe50a33e233c61468166254,6,2006,False
567,e0487097fa72cecc93a0e4d4de0a427fdf923badefe50a33e233c61468166254,6,2006,False
1804,e0487097fa72cecc93a0e4d4de0a427fdf923badefe50a33e233c61468166254,6,2006,False
3093,9c7f9caf5e9c13b253209c77d59d31db8784740f37c4bcf2780fe935948b4264,2,2012,False
24717,9c7f9caf5e9c13b253209c77d59d31db8784740f37c4bcf2780fe935948b4264,2,2012,False
464,57d3739e339af2fe648aeb3da569702e9cf141d85e2e2aea5b4fa6d1b7384817,2,2003,False
18170,57d3739e339af2fe648aeb3da569702e9cf141d85e2e2aea5b4fa6d1b7384817,2,2003,False
2551,631c349985575349a5d26e388c8fd6f23e6a2954534be5b4f84e08f8fcdd3a10,2,2008,False
5661,631c349985575349a5d26e388c8fd6f23e6a2954534be5b4f84e08f8fcdd3a10,2,2008,False
17619,257c3da39b2e5431c18633d8d7ca11ba30d9430848e94eec9aeddf838491f1fb,4,2018,False
17620,257c3da39b2e5431c18633d8d7ca11ba30d9430848e94eec9aeddf838491f1fb,4,2018,False
18838,257c3da39b2e5431c18633d8d7ca11ba30d9430848e94eec9aeddf838491f1fb,4,2018,False
20205,257c3da39b2e5431c18633d8d7ca11ba30d9430848e94eec9aeddf838491f1fb,4,2018,False
4928,00bada2f1387ff1e6b574aaeb1407dd50d7f8a7ad286baae58f78a892beed31f,2,2014,False
21391,00bada2f1387ff1e6b574aaeb1407dd50d7f8a7ad286baae58f78a892beed31f,2,2014,False
142,6c9a5524c8a52dae7f74444a872febe17733ae9720f9856edb279f2583877776,4,2012,False
3153,6c9a5524c8a52dae7f74444a872febe17733ae9720f9856edb279f2583877776,4,2012,False
3152,6c9a5524c8a52dae7f74444a872febe17733ae9720f9856edb279f2583877776,4,2012,False
97,6c9a5524c8a52dae7f74444a872febe17733ae9720f9856edb279f2583877776,4,2012,False
3576,f469923bc9ee52d6b2c61912151eba744bf892462a3b8a4d1432290bcf459031,2,2010,False
4472,f469923bc9ee52d6b2c61912151eba744bf892462a3b8a4d1432290bcf459031,2,2010,False
3453,fb039bfdce5677147f806c6cf58223174c2902e1289776fb99d19d1d42feb6ea,6,2015,False
4686,fb039bfdce5677147f806c6cf58223174c2902e1289776fb99d19d1d42feb6ea,6,2015,False
17631,fb039bfdce5677147f806c6cf58223174c2902e1289776fb99d19d1d42feb6ea,6,2015,False
17831,fb039bfdce5677147f806c6cf58223174c2902e1289776fb99d19d1d42feb6ea,6,2015,False
17836,fb039bfdce5677147f806c6cf58223174c2902e1289776fb99d19d1d42feb6ea,6,2015,False
19505,fb039bfdce5677147f806c6cf58223174c2902e1289776fb99d19d1d42feb6ea,6,2015,False
17884,e921427f08979d6c37da4585aed790ae698db516f496600b0645f188f11ae5f9,2,2015,False
17883,e921427f08979d6c37da4585aed790ae698db516f496600b0645f188f11ae5f9,2,2015,False
4113,38605f4ab8c1e709a2b419d70b3b55f2b91152a169450b8cf64bfe60a3068593,3,2013,False
5216,38605f4ab8c1e709a2b419d70b3b55f2b91152a169450b8cf64bfe60a3068593,3,2013,False
21357,38605f4ab8c1e709a2b419d70b3b55f2b91152a169450b8cf64bfe60a3068593,3,2013,False
19744,a2e653ead0acfebdad278843536a5309ff1d232b19bb90161e5de7854dc85210,2,2018,False
25378,a2e653ead0acfebdad278843536a5309ff1d232b19bb90161e5de7854dc85210,2,2018,False
500,89155dea67d6482545528fbecc809dbe24c1f1bd4dd3dfec3d2081d88cafd290,2,2014,False
17677,89155dea67d6482545528fbecc809dbe24c1f1bd4dd3dfec3d2081d88cafd290,2,2014,False
341,235f677fca963ff7b56c70c74010d2c7f399bd7064d35f8b7f5a820e02b62c70,2,2015,False
8446,235f677fca963ff7b56c70c74010d2c7f399bd7064d35f8b7f5a820e02b62c70,2,2015,False
663,f413cb00bee7f7260c082411bb9d3c39206e5ec2513a5ac8b13ba2281ee8d59d,2,2015,False
6110,f413cb00bee7f7260c082411bb9d3c39206e5ec2513a5ac8b13ba2281ee8d59d,2,2015,False
4615,1fec595cb5af0515c39bcca1708b0090932105b42bdd2a0d61e9564049c397df,2,2015,False
5378,1fec595cb5af0515c39bcca1708b0090932105b42bdd2a0d61e9564049c397df,2,2015,False
2072,fa507341d476422e206b97be3bf00f687daf0b0cce9d01daef4718e114a06800,4,2014,False
2124,fa507341d476422e206b97be3bf00f687daf0b0cce9d01daef4718e114a06800,4,2014,False
3641,fa507341d476422e206b97be3bf00f687daf0b0cce9d01daef4718e114a06800,4,2014,False
6224,fa507341d476422e206b97be3bf00f687daf0b0cce9d01daef4718e114a06800,4,2014,False
5460,eab5bb2fc3f910b8d57b29c563cdd12d467f4af83b6b843fbbc3eb680b47ce7e,3,2014,False
267,eab5bb2fc3f910b8d57b29c563cdd12d467f4af83b6b843fbbc3eb680b47ce7e,3,2014,False
1902,eab5bb2fc3f910b8d57b29c563cdd12d467f4af83b6b843fbbc3eb680b47ce7e,3,2014,False
17976,1f7180b643da2c0d83532f3c8bd0e1704a486b4c411eed61453e9bd81eb05427,2,2015,False
7280,1f7180b643da2c0d83532f3c8bd0e1704a486b4c411eed61453e9bd81eb05427,2,2015,False
219,bc76e986525823be726ed2dcc3637fe2b300f6abeff4651a06837fdd21349df6,2,2013,False
20888,bc76e986525823be726ed2dcc3637fe2b300f6abeff4651a06837fdd21349df6,2,2013,False
1724,aed337c871ee22328dde78f8e120c1f43e70deeca2552cfee54433c274aed5cd,5,2016,False
1723,aed337c871ee22328dde78f8e120c1f43e70deeca2552cfee54433c274aed5cd,5,2016,False
17850,aed337c871ee22328dde78f8e120c1f43e70deeca2552cfee54433c274aed5cd,5,2016,False
19277,aed337c871ee22328dde78f8e120c1f43e70deeca2552cfee54433c274aed5cd,5,2016,False
19276,aed337c871ee22328dde78f8e120c1f43e70deeca2552cfee54433c274aed5cd,5,2016,False
